order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
249004c60a9bead3bdc73f4a8d2f0c11,1,3dd6c9d499e7c311a29e08afe1fd8fc6,537eb890efff034a88679788b647c564,2018-07-09 4:32:00,44.9,18.41
24ad99d678845d2757bd19e1eff877a8,1,1b73aaabcddf5be28fba09916e1ed907,da8622b14eb17ae2831f4ac5b9dab84a,2018-01-11 0:28:00,64.9,9.27
252aabc5aca2bc51672fb4ded077dcd7,1,741a31499a578979be85db7f80139e62,cca3071e3e9bb7d12640c9fbe2301306,2017-12-29 0:17:00,45.9,16.11
25674393f73d73aed8ab7758052b7ecd,1,9df852a6c839bc3202227666d70c7cae,dd7ddc04e1b6c2c614352b383efe2d36,2018-07-03 16:01:00,45.9,18.59
25b62036b2db47025c3d61123d159c2d,1,c55c23548ed13b6e14bb2e516180f83c,855668e0971d4dfd7bef1b6a4133b41b,2017-07-28 6:10:00,28,8.72
2610d2bf99596ad39295eda07c7f6b01,1,10717ff440b2320081989126e858b220,00ee68308b45bc5e2660cd833c3f81cc,2018-01-23 8:59:00,138,13.99
2650182d08952a9f43a4ead5a39630ad,1,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,2018-08-23 17:15:00,22.32,7.74
265bb549f8bbcaeaa66023404ec02db5,1,d03e27d4f155991fbefbd25b974b543a,7142540dd4c91e2237acb7e911c4eba2,2018-03-05 20:31:00,59.9,18.31
267f545fd1427476ab844f4ceeeb9d7a,1,142def78f5d245670dbb99d00cd6e175,f7720c4fa8e3aba4546301ab80ea1f1b,2017-07-18 0:45:00,39.7,16.11
26bb5de8af735f6720c8ed5eba9c0e9c,1,988a221d27cc482916fd66cd3662ed69,6338ea67c41078a46ad99cc009654956,2017-08-03 17:55:00,30.9,17.92
27d168c6a89ffc87604d2e42c7761956,1,5f24f9f041b1ab4de5de1b37994952d8,d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-22 19:45:00,146,18.15
27dc874d0fc1a19c74ec77ca706be968,1,24c03f6980d5f778bcf41785abe25533,d91fb3b7d041e83b64a00a3edfb37e4f,2018-07-06 8:10:00,36.2,11.98
280fcdddcf237df99402868a09cf8f0b,1,c10426af8413edc42015b10a76b43651,7040e82f899a04d1b434b795a43b4617,2018-01-23 14:30:00,79.9,16.32
280ff9719796edf37dcfaf1e71d58d5a,1,2b250e4c796f4ce9da7ee0465bd1b574,3d4824f20035949c710eaf111f869d39,2018-06-27 2:57:00,50.35,15.48
28ac9e005a274e1eeec0d874ce8e27f9,1,0c94697916cc03dfc45581f1e3d96c10,6a8b085f816a1f75f92dbac6eb545f8f,2018-08-20 17:49:00,17.5,18.23
28ae7dbc99157a977761ee40698dea20,1,0a74b9407eaec9d6c760a1e92c10d96c,f41ce2e25237f9092cd8e6e7516c7a2f,2017-08-30 23:05:00,90,15.39
28b5a8448f2c66df4f63a8642ea8a371,1,f497ba62f1d6b4f6a3a3266fa8623ad3,6df688df543f90e9b38f4319e75a9d88,2017-05-05 1:25:00,58.2,14.17
28b5a8448f2c66df4f63a8642ea8a371,2,f497ba62f1d6b4f6a3a3266fa8623ad3,6df688df543f90e9b38f4319e75a9d88,2017-05-05 1:25:00,58.2,14.17
29195b2e04b68eb25fc8a0fa5d2d81c4,1,1fa52682d6938b129312ef4cffac1711,30829ded4523ab9224b93bc49a62c95f,2018-02-01 2:41:00,190.9,45.19
29815bc0973b33856eeba7b668101f16,1,c7dc39bcc7f9bf8a9b253b8727a0cde5,7299e27ed73d2ad986de7f7c77d919fa,2017-11-08 3:26:00,40,15.1
29c82ccd5237fc5a875f59fd3c6c1c0d,1,9295e6204ae4b6e0948ab60d4ee304f7,7a67c85e85bb2ce8582c35f2203ad736,2017-06-22 17:15:00,57.99,11.73
2a6e8337ac5b1fdb4aa243c834525f66,1,1f42966deb959a8433468ac0078b60da,5eeb9c756d9780b96283e5a2ac6da334,2018-06-14 20:31:00,110,19.74
2bbd649e67b9a3708e563c6c08424bd8,1,61c9ce380f22395eecde18d76d118c47,70a12e78e608ac31179aea7f8422044b,2017-05-02 8:23:00,115.99,11.42
2bdfeff498c8742708633364e3eeee08,1,6bbe55cf8f85c87b6eebb775a53402f4,0db783cfcd3b73998abc6e10e59a102f,2017-12-14 19:57:00,69.9,9.27
2c2a6805300ebc04837ff33a647a7938,1,3f01901509b345951cfe27f5cea17e40,7a67c85e85bb2ce8582c35f2203ad736,2017-07-13 17:35:00,99.99,19.94
2c3cc72ee484cfd2c93077c0dcb18c06,1,d5991653e037ccb7af6ed7d94246b249,25c5c91f63607446a97b143d2d535d31,2017-06-19 4:43:00,149.84,20.29
2c3cc72ee484cfd2c93077c0dcb18c06,2,d5991653e037ccb7af6ed7d94246b249,25c5c91f63607446a97b143d2d535d31,2017-06-19 4:43:00,149.84,20.29
2c3cc72ee484cfd2c93077c0dcb18c06,3,d5991653e037ccb7af6ed7d94246b249,25c5c91f63607446a97b143d2d535d31,2017-06-19 4:43:00,149.84,20.29
2c3cc72ee484cfd2c93077c0dcb18c06,4,d5991653e037ccb7af6ed7d94246b249,25c5c91f63607446a97b143d2d535d31,2017-06-19 4:43:00,149.84,20.29
2c3cc72ee484cfd2c93077c0dcb18c06,5,d5991653e037ccb7af6ed7d94246b249,25c5c91f63607446a97b143d2d535d31,2017-06-19 4:43:00,149.84,20.29
2c3cc72ee484cfd2c93077c0dcb18c06,6,d5991653e037ccb7af6ed7d94246b249,25c5c91f63607446a97b143d2d535d31,2017-06-19 4:43:00,149.84,20.29
2c453858db792dfba1340601d2814b28,1,bb09e8007aff97a9452967b19430cf53,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-03-22 11:29:00,93,18.23
2ca1f43a3b966324bcd1fee4818d01e3,1,c2cc0ecc5738d02d916da7e23d80286c,4978a02ea9c8be7a9b5480680f40334e,2018-04-26 15:30:00,58.99,8.88
2d30cd6616e35533e19dddc672fe00e1,1,7340a3839a1de1e99d149b8cf052a2ec,4a3ca9315b744ce9f8e9374361493884,2017-03-02 23:21:00,69.9,11.88
2d472b4b2d08108565852ca0782507f2,1,d6160fb7873f184099d9bc95e30376af,53243585a1d6dc2643021fd1853d8905,2017-09-21 0:20:00,1649.99,40.96
2d85bf60e590af3f33286c0cf7375f1a,1,473795a355d29305c3ea6b156833adf5,620c87c171fb2a6dd6e8bb4dec959fc6,2017-04-20 12:35:00,59.9,11.03
2d8d686ea253f4d2cdfc519f2840fea3,1,762c5d72dfd6cb77f19a9e1fd79e43fb,17ca9b9e9b9ef8fdb529001b49ebb50f,2018-01-05 2:31:00,29.97,15.1
2e1cd6330c3813613972ac6976386c33,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2017-07-18 2:50:00,19.99,7.78
2e2e88c4bb691287b71a9e1ee8a193a4,1,424471a68d6b1ae4a53d39723e6981d3,054694fa03fe82cec4b7551487331d74,2017-01-16 23:42:00,377,22.72
2e3c8cb46818cca862d890ce07412a53,1,542d8fcc4a81cd455526d35b556437b7,5d0363b33554b373851fc1622e4d5f3c,2017-11-22 19:16:00,89.9,26.95
2e429ae793d0065e4efbe7040c5e3203,1,461f43be3bdf8844e65b62d9ac2c7a5a,7d13fca15225358621be4086e1eb0964,2018-05-17 3:30:00,118,7.43
2e4b9e7c90aaeb1b4a427c8bad708b3e,1,ef3736bfe2ee33f00649ddfc8e535f10,7142540dd4c91e2237acb7e911c4eba2,2018-03-08 13:30:00,69.9,13.51
2f06a1fccf41b5ff7deb2ece494784f4,1,11810c1eaac441e272977edc26016b38,e5a3438891c0bfdb9394643f95273d8e,2018-01-26 13:57:00,20.3,15.1
2f2f32084f6b6ffff53044b351790b7f,1,aef8207c2e91f4fcdbc0824737abf358,5c243662ce92d84573bfaff24c3e3700,2017-03-15 11:03:00,339.99,17.59
2f4e3e731a6a92ce3bc2be821babd2f1,1,13b327c2193f552f00ec5b1e442f52b2,9449f25aeaf531019b76999ea49a6949,2017-08-24 13:44:00,89.99,9
2f7d7a6a999ef8c67d93d38849d773e9,1,e5da60b217874889dd4becf29412d793,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-06-07 14:25:00,29.99,14.1
2f9476263ce8bf1f37045cff473fc886,1,500870614ddcf5bd84f7d26861026c8a,92eb0f42c21942b6552362b9b114707d,2018-08-03 16:05:00,14.87,12.79
301507cc236bfc4b5eed4fd3dc664c12,1,03e1c946c0ddfc58724ff262aef08dff,98dac6635aee4995d501a3972e047414,2018-04-09 23:10:00,13.61,8.88
30772e8067a521b283ee42a65370a040,1,e5cac955339b48ea3b9773f034623e29,fa1c13f2614d7b5c4749cbc52fecda94,2017-09-21 9:04:00,169.9,14.94
30dbdad7616e8b72efea1c866a43f1da,1,57e089e3103f5cda6a4ce23b77399bdb,aafe36600ce604f205b86b5084d3d767,2018-03-07 13:35:00,47.9,16.11
311251ba5bfaf2e67111e56ddee44f14,1,7b813bcc93ea73f063db20ce6c3911c4,fe2032dab1a61af8794248c8196565c9,2018-08-08 19:04:00,288,10.18
3139254607a08295dbd11e787d816506,1,b28a05b86542471543370c2399f04fd3,d97df38225e5abadaff1e72cb72b823c,2018-08-01 19:31:00,30,15.31
31641d348e3b49cd143c3bd490c100b9,1,b7c26f18ec50a3fbdb10c7189b8f459d,9f505651f4a6abe901a56cdc21508025,2018-03-12 3:49:00,19.99,22.92
31641d348e3b49cd143c3bd490c100b9,2,757e8df3e7c5c52482db573f5f368e1d,522620dcb18a6b31cd7bdf73665113a9,2018-03-12 3:49:00,79,9.17
31b398923275e2f66a56071ac111efd5,1,8b68bdd62b3d58f750f213d3ae36dc4e,4a3ca9315b744ce9f8e9374361493884,2018-06-12 18:50:00,57.9,18.29
329033bcfc8c56c7d06fb88f2e60f320,1,7486c1fa8968fae4af4c32882f72dbe6,9f505651f4a6abe901a56cdc21508025,2018-03-13 23:10:00,29.99,8.4
32a95b7b9e16b0e4ac4e9a279ba5c10d,1,e3d56b75987accb32f776ba6c710913e,bd4889b5e9133b35b66e42a8665cea5c,2017-11-22 15:15:00,65,16.7
333977327b5c548879a21a3b1fc87c48,1,817e1c2d22418c36386406ccacfa53e8,624f4ece8da4aafb77699233d480f8ef,2018-03-15 12:30:00,159,44.81
334020252534196b67dbda2c892932e1,1,c403e106353e1aa40efe783ecb39ed7a,d2374cbcbb3ca4ab1086534108cc3ab7,2017-12-26 9:51:00,38.9,13.37
33715342b6e83325b4fb7a20427b0584,1,341d85d688ecc3353cf2a968e7ad0dbf,620c87c171fb2a6dd6e8bb4dec959fc6,2018-01-16 15:33:00,129.9,15.66
339a270674938f37ea8fad21713fb759,1,564f6ff7ae760d6eda6d32c551724036,da8622b14eb17ae2831f4ac5b9dab84a,2018-02-01 20:31:00,199.9,21.89
339d0b50bd16829e382509eafd0ba1b6,1,e0d64dcfaa3b6db5c54ca298ae101d05,4869f7a5dfa277a7dca6462dcf3b52b2,2017-12-05 11:57:00,170,16.82
3451e358dcd1b3eb514821e4e9772ccc,1,9d123055622741ac77766a4dbfa4d1b9,b18dc380845b24038cfc48006478f099,2018-01-22 19:54:00,529.89,11.9
3464de846f6595e07bdee9f5a234743c,1,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,2018-01-19 13:28:00,148.9,17.69
349419805b6735ed9a2cf737205fae53,1,c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,2018-02-26 7:07:00,29.99,7.78
34b26ad88bd9eea1ef3628bbbc624e8b,1,7c36efeb84ad73bad896d3b2c7a21e3d,6560211a19b47992c3666cc44a7e94c0,2017-03-31 10:35:00,65,24.94
34c2707d493d8e4ef72b5c8b9fcc76ee,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-11 16:31:00,99.9,0
34d0587652282a8e4f05da5083e1f276,1,b0fd001716da5648244fe5c374d03df8,53243585a1d6dc2643021fd1853d8905,2017-09-06 13:50:00,850,58.31
34d3746ff00ec19dffcf5a7f6761a1eb,1,ec5b3c8bb77ad22278f6e9d719a83de3,4a3ca9315b744ce9f8e9374361493884,2017-04-13 11:15:00,12.9,10.96
3549d4f44bac42a299415349e0fcad15,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2018-06-12 19:30:00,79.9,4.21
3549d4f44bac42a299415349e0fcad15,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2018-06-12 19:30:00,79.9,42.07
356447440f7c0f7fc6bd04c27ed18216,1,c72edc98e7d77f0c4c04ec80730c05f5,5b925e1d006e9476d738aa200751b73b,2018-02-01 17:04:00,69,16.73
3611ece86e8e8c233f0700db66adf592,1,952547036d7de7ce635a81704cd290cd,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-06-29 19:30:00,203.99,68.3
36181ce9f0459af55f5aae302b4b13a8,1,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-03-16 20:30:00,325,10.04
362c615940e6d0069585388110f8bab1,1,2a6d3f9c3a96e62e0ca38559cbf6410b,128639473a139ac0f3e5f5ade55873a5,2018-02-26 8:31:00,18.9,15.1
36377e52aa9971718dd22913580b7799,1,b38b25d838ae0b8385e8cc68b9017644,fad44952713764836814be105382aee5,2018-08-16 8:50:00,180,19.36
3637d99e5d76dd27c46e8c423c4c58c9,1,1501b0033c68a37fa9560033a440e529,82cb9f452fe8334df74b22d37824b431,2018-04-19 18:50:00,49.1,18.23
36ec96a65d616f11a0b1e3863478ac4f,1,b2572a992f6ea1d1a7eb518d54e64620,6edacfd9f9074789dad6d62ba7950b9c,2018-01-17 17:08:00,113.9,13.82
370c98f5479d81244ca3b921956e0e87,1,06e73ddcb54620a36bfdb2e073c4dc40,0ea22c1cfbdc755f86b9b54b39c16043,2017-06-15 13:08:00,34.9,13.37
372e38c46b10798d4ecd75d4dee7c5bb,1,03ed331c2c9bb4cd5c3d986928bc8d9c,dee656f0f566ed1aa85bd137c943f08f,2018-08-30 2:50:00,37.99,19.46
3749e1bbc7bc1d318446e7c177727a01,1,1d1183a8de24782a216dc5066d7421bf,c6218512d16fcac0af02fe92691cf274,2017-05-26 15:45:00,135,20.44
375f80ffc05feb35ce2680f1fa490575,1,b23cca4f37391d03408aed65983bdc40,fc99f99385ae90f66f01733856fb88c9,2017-06-19 21:22:00,89.9,21.12
375fd64923cdf29ddd54724395e80b69,1,a1b5a3e2a2233424b6c4ce31f31aa8db,7c67e1448b00f6e969d365cea6b010ab,2018-07-30 17:25:00,119.98,58.92
3778f227b2036fdc76e56d070ea45c8b,1,ee3cfb33869693f2a7e8417c795d8cfc,0c7533c71df861ec58ad7ff999ed0e8d,2017-10-26 15:05:00,35.9,11.85
378a499627b8ffb6fe276c42c57a44a2,1,9c7ed530c8d9880f978748600f319c0c,dc4a0fc896dc34b0d5bfec8438291c80,2017-08-20 22:55:00,49.9,17.6
379f6f44af7b0f3dac181df7361bd70d,1,4c77d14c542fcd857dddc3df2e82329c,4c498c7345e89aebad651544829beca0,2018-03-15 11:50:00,259.89,16.7
37f699e1c2746962c33774a34872fad7,1,c10524227a6e64172e6eddcc91279aab,b499c00f28f4b7069ff6550af8c1348a,2018-05-02 8:51:00,215.99,63.31
381079cb5df71e26be946a6704990d55,1,b8a0d73b2a06e7910d9864dccdb0cda2,620c87c171fb2a6dd6e8bb4dec959fc6,2018-02-22 12:30:00,59.9,16.42
381079cb5df71e26be946a6704990d55,2,9bb8ca338e5588c361e34eae02e8fad6,620c87c171fb2a6dd6e8bb4dec959fc6,2018-02-22 12:30:00,59.9,16.42
3823f120a83e20af66f49d377207bbeb,1,a59fb60fddcc72a9878b7ed5cb69d8e4,7040e82f899a04d1b434b795a43b4617,2018-07-23 3:05:00,14.9,8.29
38535f25144db56a22c827fcb546a0f8,1,e0f33a3329af6716a0bb47fd7a664439,7e26c750b4cb9f6766f58265ff9ebe95,2017-09-11 9:44:00,49.8,15.1
387a1dd847da1460222bebfcd7c2c7ba,1,56190ea1f5b28f23ba0065cfa36b7de6,80e6699fe29150b372a0c8a1ebf7dcc8,2017-09-19 12:04:00,39.99,14.1
38900cae2f3cfbbe4ceec4840cc1ab89,1,08a58dc963320d6073623382b9ceb920,8e8a7ce9f2f970dc00e2acf6f6e199f6,2018-08-21 1:09:00,119,18.93
38cb813a638594505086f338bb5d4cae,1,026b77b15418f2a8114dfb0026739be4,9b013e03b2ab786505a1d3b5c0756754,2017-11-27 17:17:00,32.49,35.67
39036e9122762c9b45c239ddbc452651,1,1347d4320dcd0acd750e37bb3d94a918,ffeee66ac5d5a62fe688b9d26f83f534,2017-11-03 2:55:00,129.99,34.27
3a3b0394c09dbf1c3f658c1fbe9adc31,1,b249cf5fcf68f70e13515489f0fcb627,df560393f3a51e74553ab94004ba5c87,2017-11-24 21:50:00,79.9,17.81
3a3c98aede7994faf4c5a37cf27877d4,1,e51136ef1d291cf07cc8a792b4a16f94,9bcdfa7b615b3abb9461d9e3ad9886ae,2017-02-05 21:14:00,359.9,17.63
3a781a72374ad22c36cc60ffdbcc9b98,1,83a6fc0d9871efceb01cb3c20c510017,f0b47fbbc6dee9aafe415a6e33051b3f,2018-06-21 19:31:00,39.97,16.47
3a7d30daaa31a87149374d946dc745e8,1,d487634085fb3d1a632265c1e3de08c1,582d4f8675b945722eda7c0cb61ba4c7,2017-07-20 19:24:00,22.9,11.85
3a7d30daaa31a87149374d946dc745e8,2,d487634085fb3d1a632265c1e3de08c1,582d4f8675b945722eda7c0cb61ba4c7,2017-07-20 19:24:00,22.9,11.85
3a85e7db76d5fc41b9dadcb1d4e7a255,1,79ccb1aca8fcf379a6ed2412fba0480e,0241d4d5d36f10f80c644447315af0bd,2018-03-12 19:35:00,295,41.99
3a8841b93b2522714e4143cff4f54ca4,1,b8b426747049f2d3d6e00b486d47dedb,01fdefa7697d26ad920e9e0346d4bd1b,2017-07-14 12:30:00,104.99,19.97
3ad8a7439418603f2b86bbb37e645b93,1,ae410a493a61c3073fae7d006ba0cc8d,1b4c3a6f53068f0b6944d2d005c9fc89,2017-05-10 21:35:00,89.9,18.91
3ae4da572301245622989f97c1da93d9,1,f35927953ed82e19d06ad3aac2f06353,669ae81880e08f269a64487cfb287169,2017-11-27 12:31:00,115,15.56
3b403954bc51826b0abdd90bcf1e379a,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-04-05 20:47:00,69.9,12.43
3bccfd7e1731434bef6a720c0411bb06,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2017-10-23 13:56:00,56.99,15.15
3c32b5ee0d19331febeea91a6fbf37c8,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2018-08-07 10:30:00,29,22.92
3c3d212226b96bb33fdc655e5b7f29d9,1,abcadf3aeced9a5dd2c23cb61ca09a4c,5bffbafbb22daf6d3bfc216a46db8708,2017-05-29 3:55:00,69.99,15.24
3c4ef06a14ef470e73ea05eb315ff841,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-15 3:45:00,170,21.46
3c8c12fed1b69b5f25e8cd9969113472,1,e0345b1670b53fb0e3ffda000b7e3231,9ac4f14370b1e24ddc58be041b7f99df,2018-06-21 11:38:00,54.88,37.29
3cabe471faa982a15a1e8a9e4b71559e,1,a379052f2b3b2388e071828bc4eba5fa,81336a0f57a33776419727a300249e90,2017-11-30 4:28:00,119.9,15.59
3cad2aa3b180252c0393e89cd3a7d449,1,f911903162e5c7cfa48e5b803068b091,8648b1e89e9b349e32d3741b30ec737e,2018-02-09 17:31:00,75,15.28
3cd74c600666380ec586606e62f1d20d,1,25eb0a9d681b3515ff680cb41e69f58e,85d9eb9ddc5d00ca9336a2219c97bb13,2018-06-13 21:55:00,29.9,15.23
3d0ad2666f5de49d63ad8ed0af80d3bc,1,798edd0e46657089dcdd3ae893a5b015,7354220fb240bde543b3c40c060d41e7,2018-07-27 10:45:00,120,43.12
3d9b458bd64047cef13d3c849d378dfc,1,49eeae59754cbcf1abeeffb8f51184ee,972d0f9cf61b499a4812cf0bfa3ad3c4,2018-01-12 17:06:00,69.2,20.97
3dbf60040199f502ec5dd67f86b804ab,1,3d22445510fe5a03299a8d2a5da7abf4,a416b6a846a11724393025641d4edd5e,2017-03-08 11:30:00,326.66,17.05
3dcb62ed8e9e2d9909ba544c7d10195a,1,42749c525c90994bd3d4c74edf047172,d51e0a403fe2e689ece6c73359d96e12,2017-08-30 16:06:00,198,13.73
3dcb62ed8e9e2d9909ba544c7d10195a,2,42749c525c90994bd3d4c74edf047172,d51e0a403fe2e689ece6c73359d96e12,2017-08-30 16:06:00,198,13.73
3dcb62ed8e9e2d9909ba544c7d10195a,3,42749c525c90994bd3d4c74edf047172,d51e0a403fe2e689ece6c73359d96e12,2017-08-30 16:06:00,198,13.73
3e5a5f26a57dc7918c951081887b0e88,1,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,2018-07-16 19:10:00,22.32,17.09
3ec2c982a9497e2aa32da12b18ce7266,1,a48a82499de633cdd782856d69789b62,3a3c180dd702a725bd0ba4117689239e,2018-05-10 20:30:00,41.9,35.48
3f04e710beea0fa7c09842c227f005ad,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-08-07 4:15:00,119.99,44.64
3f1ce5993887adf8fa64399d04ddd7eb,1,5d6bea33648f018dbb563f3a2fab09f3,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-08 23:48:00,150,13.95
3f698de643d49203acf6e773a09ff631,1,e0e2e29a516b06947e388d20aa7bf7a6,1cd9e0cc1839d55516843def5600816d,2018-08-13 4:55:00,209,14.76
3ff3ef2712ca7c33e82afe0697183621,1,12f3396e4e36112d4155e0c51ee35ed9,7202e2ba20579a9bd1acb29e61fe71f6,2018-04-17 5:50:00,199.9,19.28
40264a7f65d4daae1b8d018951250573,1,431d674f9a4fbd0957ecf6ba3fcb6899,53243585a1d6dc2643021fd1853d8905,2017-11-07 11:30:00,289,35.82
421cb85104521fab3df800fa355c6402,1,d7390b274771229d1ee9a0fe3734d19a,e333046ce6517bd8bb510291d44f0130,2018-08-22 3:15:00,89,23.42
421d08636eed6cd2041826b40405c194,1,634256dbcd184b3757ffd7632c9fe52a,42b729f859728f5079499127a9c2ef37,2018-07-09 14:31:00,24.9,7.43
421d08636eed6cd2041826b40405c194,2,634256dbcd184b3757ffd7632c9fe52a,42b729f859728f5079499127a9c2ef37,2018-07-09 14:31:00,24.9,7.43
42326771e9fef8586133e2e6102f87ca,1,450c25d98ed6923154a934554475bf13,dbdd0ec73a4817971d962698f2fea022,2018-07-13 3:45:00,399,120.91
424e1ceb3de9ad0df2ae67ce62d75bce,1,f1a7551730e920950fb0346630971099,440dd6ab244315c632130ecfb63827b1,2017-03-17 9:40:00,189.5,19.61
42668f834ab1750edde339550084f090,1,30f3fd0e7b5d822bcd4ec6611b1e2c91,4371b634e0efc0e22b09b52907d9d469,2017-10-19 20:35:00,50,9.34
427ab04bb9a88ee00929a510651d77c2,1,3f14d740544f37ece8a9e7bc8349797e,6973a06f484aacf400ece213dbf3d946,2018-04-20 2:30:00,84.89,14.5
427ab04bb9a88ee00929a510651d77c2,2,3f14d740544f37ece8a9e7bc8349797e,6973a06f484aacf400ece213dbf3d946,2018-04-20 2:30:00,84.89,14.5
427ab04bb9a88ee00929a510651d77c2,3,36f60d45225e60c7da4558b070ce4b60,f457c46070d02cadd8a68551231220dd,2018-04-19 2:30:00,88,0.63
429f1a5343ef9fc8d6b142273c6d14d2,1,2a3539131370b3ac020dd5f7a656a53d,5656537e588803a555b8eb41f07a944b,2018-05-04 11:12:00,21.89,17.06
42ecdc74095df67319b9d2ce16c43329,1,07b90e3c7e287977b2e8cd54a98ddb89,48162d548f5b1b11b9d29d1e01f75a61,2017-10-23 16:50:00,13,15.1
42ecdc74095df67319b9d2ce16c43329,2,07b90e3c7e287977b2e8cd54a98ddb89,48162d548f5b1b11b9d29d1e01f75a61,2017-10-23 16:50:00,13,15.1
431d455c1221ca2a6d50dcc4da83246a,1,7b44e5ea770ef06810f5df89006cc8b2,c003204e1ab016dfa150abc119207b24,2018-01-05 14:27:00,95.9,18.98
4329016afd45b81e9b8368062208dc76,1,de916cab431520b8d1980c24bf4dd473,3d871de0142ce09b7081e2b9d1733cb1,2017-12-13 19:22:00,29.9,11.85
434227ef75dde10f4049fe6b219d13c0,1,4298b7e67dc399c200662b569563a2b2,88460e8ebdecbfecb5f9601833981930,2018-04-20 18:51:00,167.5,14.29
434c4ed860ba78b06eb3333f8184dbee,1,0ec63d4c614fff936b02b10d242bf955,4a3ca9315b744ce9f8e9374361493884,2017-10-26 16:21:00,89.9,12.97
43aeddd1834ad7f991a3653e797d7132,1,2b89194a2977f53d2d61aeeda4165417,ea8482cd71df3c1969d7b9473ff13abc,2018-03-15 2:30:00,24.99,15.23
442f0c23874c2066610c590e95ebfa4a,1,58e14150c9316b8f981742498dd97606,5debea795b07621e1f90532e18f96145,2018-04-09 5:48:00,74.9,14.6
447bd8e2281ef147772c942e18c2229c,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-05-23 17:56:00,69.9,12.43
44ccf756bc48c94e659d97924203664c,1,363a742635cc645c207ce8102de9b837,6c7d50c24b3ccd2fd83b44d8bb34e073,2017-10-24 3:08:00,112.5,18.68
45c653bdeb327fde86e2a52bd3d33e89,1,50d77758742285ff49f340ebdf0df5a7,d91fb3b7d041e83b64a00a3edfb37e4f,2018-06-12 22:11:00,29.9,18.23
45d02e8b6979040aea7168cd283aaa7d,1,685eb31be05f115e9263add7796ad95b,8581055ce74af1daba164fdbd55a40de,2017-06-20 8:15:00,237,32.41
46077eef0ad2e1103cd2970326b3712b,1,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2018-04-23 23:09:00,39.99,16.95
4669128c3280c4b2c99e4de410143681,1,0cf41187284d7f099adc8415a743ebbd,bbad7e518d7af88a0897397ffdca1979,2018-07-11 9:30:00,35.9,15.35
468cfd01fbf123dc6840ef293f916228,1,49e038a7b8ba2e18d9a7a26c1f238544,55d3daac7c404d59e51c2aa2f4dc5a23,2017-10-19 19:34:00,146,39.05
46bccbbbcccb1a8afec60c3bcbd287b7,1,694e58e56c74114ee0628c25f3f26f8c,7008613ea464bad5cb9b83456e1e6a8f,2017-08-29 2:51:00,52.5,16.13
46f6ed73fe09537a68e37e5b67fcdd01,1,f40876e0ef3cd5f9132b1f16b04b1346,620c87c171fb2a6dd6e8bb4dec959fc6,2017-10-20 15:07:00,99.9,13.58
4703440eb9289d3769819920e98ec061,1,f0f719ace174d68fdc838d8d6c4ce26e,0ef83d7d83ed97cd2a0049ac8be5f88a,2018-02-07 9:55:00,278,37.61
481d2cbce45c1d2281aead91bff6dcae,1,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2017-05-14 23:30:00,59.9,17.67
481d2cbce45c1d2281aead91bff6dcae,2,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2017-05-14 23:30:00,59.9,17.67
482538374ee64ae910d1c2e2d7d58f28,1,9ad75bd7267e5c724cb42c71ac56ca72,8160255418d5aaa7dbdc9f4c64ebda44,2018-03-27 13:35:00,105.9,23.32
48392c118a56906cb754da6de7a6bf38,1,f699b297070aa38aaf3de9639302506a,c3867b4666c7d76867627c2f7fb22e21,2018-03-06 16:15:00,125,18.12
