order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
a9c59a24db1cb3aee329ebd6dff06156,8972d832ae26a312a894f6c2093913a5,delivered,2018-01-06 10:12:00,2018-01-09 7:24:00,2018-01-09 21:48:00,2018-01-19 19:12:00,2018-02-09 0:00:00
767dd7bdeb5f5d8f1840145a3e898bc2,91693fdec54a003591f8786b71c52fec,delivered,2018-05-23 17:43:00,2018-05-24 18:23:00,2018-05-29 14:38:00,2018-05-30 18:55:00,2018-06-08 0:00:00
d7343b3b63fe9f2256b9508ea75c5cc5,15d24ce77080f76f2fd8a982dc9a2a70,delivered,2017-11-24 0:10:00,2017-11-25 5:49:00,2017-11-27 12:19:00,2017-12-06 18:51:00,2017-12-14 0:00:00
5041274e6fb755ecb3f38d5285c396b2,f7348d817315b78785d5c8389c26b998,delivered,2018-08-17 14:59:00,2018-08-17 15:10:00,2018-08-20 15:08:00,2018-08-21 19:06:00,2018-08-22 0:00:00
ae0c703b9ca19474ade7bec18099ad7f,472a39839e3ad5a790edb3721639caa4,delivered,2017-08-15 20:28:00,2017-08-17 3:06:00,2017-08-17 16:08:00,2017-08-30 18:42:00,2017-09-12 0:00:00
48b20e2450ca3aafee885610dadf7f1f,778cff46897ef1ea3369ce789960b2c3,delivered,2017-08-08 17:45:00,2017-08-10 3:25:00,2017-08-10 18:57:00,2017-08-16 20:37:00,2017-08-30 0:00:00
f9488f6dc3dcb5de76f7ba040405de01,ebd60a203b55ef9750c0d2671bc83ad4,delivered,2017-09-14 22:29:00,2017-09-14 22:45:00,2017-09-19 19:20:00,2017-09-26 21:43:00,2017-10-05 0:00:00
9f64fb4d29aa2f254cc325c59a8f8b00,0826150e089ab7d5356b412e9f3bea76,delivered,2018-05-28 9:17:00,2018-05-28 9:34:00,2018-05-28 14:06:00,2018-06-07 18:34:00,2018-07-11 0:00:00
05c3b5a011d47cd6cd88d4c5d6c15b90,01f1b8e88d206e16909ed8c49f480e9c,delivered,2017-07-03 16:21:00,2017-07-03 16:30:00,2017-07-04 15:14:00,2017-07-07 14:51:00,2017-07-26 0:00:00
d2f452ea9e0c96f9005879a9fe3e3cba,3ae25ab4ec3b54812811a7b61c4c4649,delivered,2017-10-04 10:56:00,2017-10-06 2:14:00,2017-10-06 17:52:00,2017-10-17 15:03:00,2017-11-06 0:00:00
f84cf1b66945f7dd5a8f3d20d06a875c,2d8e6928e55e8da0c7ef096702a74b48,delivered,2018-02-04 10:06:00,2018-02-04 10:29:00,2018-02-06 22:38:00,2018-02-08 19:17:00,2018-03-05 0:00:00
03e2b2c32adfd7016fbdf98a70a7077c,1ed1934ecae75619009545519aebab61,delivered,2018-05-13 18:33:00,2018-05-13 18:53:00,2018-05-15 9:40:00,2018-06-04 21:03:00,2018-06-13 0:00:00
75213e459cfe44a61c496c864e0a8c63,9c11910f46b5a9a3d8366b09a0514c97,shipped,2017-11-23 22:44:00,2017-11-23 22:54:00,2017-11-30 16:37:00,,2017-12-15 0:00:00
100ebf8fcba296158a4021a35cfa1bf8,68b8412a0ff432e46e7437a3540a23be,delivered,2018-04-14 1:37:00,2018-04-14 1:50:00,2018-05-08 14:04:00,2018-05-09 18:23:00,2018-05-09 0:00:00
a5bb475db1b4bcf9aa10cda733fcda10,0e547cffbbc6b5b7c0fcf80f67f41773,delivered,2018-08-11 19:27:00,2018-08-12 19:25:00,2018-08-14 15:35:00,2018-08-21 21:56:00,2018-10-01 0:00:00
5bdb1effd4c3c8074b27522b4f0f7af2,85ed9975a964046c663872ddddf775ee,delivered,2017-10-31 13:17:00,2017-10-31 13:35:00,2017-11-03 22:04:00,2017-11-17 18:38:00,2017-11-23 0:00:00
a4ddd6b5c527bd3652847b3003b89cad,f8b493e54698a4115ab6958d72e11b6c,delivered,2017-08-25 0:40:00,2017-08-25 0:50:00,2017-08-25 18:52:00,2017-08-28 16:34:00,2017-09-11 0:00:00
a951336e450bb85ef1cd906edbcbb270,ffd294eea523f67ee8c743d3a904ee20,delivered,2017-08-16 11:04:00,2017-08-16 11:35:00,2017-08-17 22:06:00,2017-09-08 14:37:00,2017-09-20 0:00:00
9f9ac312604229686c04260955495c70,3357c4c3ecf82709236158cb2ac0ce9b,delivered,2018-05-24 11:38:00,2018-05-24 11:53:00,2018-05-25 13:12:00,2018-05-28 12:36:00,2018-06-11 0:00:00
83f6cb8aeb5110d722e025c724011f06,992a21aa47aee416164fb221a5880370,delivered,2017-03-08 15:34:00,2017-03-08 15:34:00,2017-03-14 15:09:00,2017-03-22 8:38:00,2017-03-27 0:00:00
10c3c7fea20a1ed15c6e55e90b3fb084,674fa8530087a50d62a68830c4221ce0,delivered,2018-02-08 19:22:00,2018-02-08 19:35:00,2018-02-09 23:48:00,2018-03-19 18:54:00,2018-03-02 0:00:00
ae00ce5e73025df933f11dcb23c27104,8e870498ca6259ff0bf31c720b9f8687,delivered,2017-06-27 11:29:00,2017-06-27 12:24:00,2017-06-27 15:42:00,2017-06-29 13:24:00,2017-07-10 0:00:00
88847f255be578610b9c0233f7dc2b86,dd27a8972166033eeb2e57761329d5db,delivered,2017-08-31 9:53:00,2017-09-01 4:35:00,2017-09-06 20:16:00,2017-09-11 18:27:00,2017-09-22 0:00:00
f307eeea250efc6c6bdd863ae32162b5,e8704f70e4ec2f83cb3bc4d80f749dcf,delivered,2017-11-26 10:58:00,2017-11-26 11:15:00,2017-11-27 12:04:00,2017-12-10 15:54:00,2017-12-15 0:00:00
88729db89bc700104cd5ebd2725e4d69,44c6cd0bafac1d001d76ff0ac05f6411,delivered,2018-06-13 9:06:00,2018-06-13 9:40:00,2018-06-13 14:33:00,2018-06-19 1:19:00,2018-07-03 0:00:00
125976e5bb61accc5b6c27bc74f08d49,4af27ef16391994086f52893df7af6ce,delivered,2018-04-17 23:17:00,2018-04-18 23:11:00,2018-04-25 8:14:00,2018-04-28 21:14:00,2018-05-08 0:00:00
58e67ac26a9fbfd1f5ddbb90b4766a21,b7d15b59fdaf87b5d550b6561b4506fa,delivered,2017-08-16 19:24:00,2017-08-16 20:44:00,2017-08-17 15:07:00,2017-08-22 13:39:00,2017-08-29 0:00:00
26bb5de8af735f6720c8ed5eba9c0e9c,ac5464f145e02f0f756666b3e8792cf7,delivered,2017-07-27 17:49:00,2017-07-28 17:55:00,2017-08-02 20:32:00,2017-08-11 19:08:00,2017-08-22 0:00:00
f26c56be47dddb43c5b028ae9844d407,48197ad034682abaeaf6f049cefd1c36,delivered,2018-08-20 21:50:00,2018-08-20 22:10:00,2018-08-21 15:17:00,2018-08-23 23:18:00,2018-08-31 0:00:00
9f3094cb22de642bf0c70a450cdffbf3,313b4ca0c1c07a7dd244e0c9285aecac,delivered,2018-04-23 19:13:00,2018-04-24 17:12:00,2018-04-25 8:59:00,2018-04-30 23:56:00,2018-05-15 0:00:00
7d0a2a03cb9ccd4712c5215e4fdb0c19,72961bdd9898578b2a35f48bcb3c4b75,delivered,2017-08-20 18:20:00,2017-08-20 18:35:00,2017-08-22 20:13:00,2017-08-30 20:49:00,2017-09-25 0:00:00
02fafd9313d5274736b9740f23006a8d,886518f246372db5ea23a9b6b8852d8c,delivered,2017-11-19 2:23:00,2017-11-19 4:21:00,2017-11-21 22:43:00,2017-11-29 20:23:00,2017-12-14 0:00:00
e63535549952058863a162a6c807e0d6,040e8bf7215dd067e3be59eebc2dd6b4,delivered,2017-12-19 17:14:00,2017-12-21 2:12:00,2017-12-21 22:19:00,2018-01-05 21:27:00,2018-01-24 0:00:00
f3afa9dd5b20b5e021893b1993b7f019,d6df282804c3e29133e76d6440472810,delivered,2017-11-27 22:24:00,2017-11-27 22:34:00,2017-12-02 0:27:00,2017-12-05 23:03:00,2017-12-11 0:00:00
240a9fb8d72be362d54b0c418d579504,e6fb71a5c771ff1889d56a084746493e,delivered,2018-01-10 0:22:00,2018-01-10 10:32:00,2018-01-10 20:48:00,2018-01-11 22:28:00,2018-01-30 0:00:00
431d455c1221ca2a6d50dcc4da83246a,c6396a2ea2a0c2af1f9ebd8a0e498d1f,delivered,2017-12-28 15:25:00,2017-12-29 14:27:00,2018-01-02 16:05:00,2018-01-04 18:10:00,2018-01-17 0:00:00
29195b2e04b68eb25fc8a0fa5d2d81c4,18e2456b9baae6e47d1c71228a9e30d7,delivered,2018-01-24 18:16:00,2018-01-27 2:41:00,2018-01-29 18:04:00,2018-02-15 21:59:00,2018-02-22 0:00:00
d30523a4766e8ea7e59ce35203bb73e4,23d54747fa4cdd07545f1612a7fa6927,delivered,2018-06-11 17:02:00,2018-06-11 17:38:00,2018-06-12 10:24:00,2018-06-21 19:08:00,2018-07-16 0:00:00
14ac5864dbbe7ea0f936884e43b16fa3,87d23e68b92b0a82ea7d3f297d0dcf71,delivered,2018-02-02 15:53:00,2018-02-03 15:50:00,2018-02-06 1:32:00,2018-02-15 17:42:00,2018-02-26 0:00:00
8258f7e8bc8122521bed9d5c4c91a1c6,95539321a91156c4393281cee799ef41,delivered,2018-08-13 13:36:00,2018-08-13 13:50:00,2018-08-16 15:18:00,2018-08-20 22:04:00,2018-08-21 0:00:00
6bddfba55a760cef67198cac2bfcd0d7,b4fd3585cfff96f1762daa6a4c375895,delivered,2018-03-28 9:24:00,2018-03-28 9:35:00,2018-03-29 17:19:00,2018-04-09 17:56:00,2018-04-17 0:00:00
67009d1f213f762960c97b4f8629159c,d3e3cb2b2922f53b23b090d9668a1b13,delivered,2018-01-20 11:38:00,2018-01-20 11:57:00,2018-01-22 16:38:00,2018-02-01 21:18:00,2018-02-23 0:00:00
e9469e5fcdd939ebabbcd92bd8e8cb39,21f689b5d4b8d4244d8db96e37690a6d,delivered,2018-04-18 16:06:00,2018-04-19 8:30:00,2018-04-23 17:41:00,2018-04-30 13:58:00,2018-05-11 0:00:00
0d360c12bebf4e2fd772baa3c9336472,aced6d359dd4b94375971b67f59c4f9a,delivered,2017-10-19 16:47:00,2017-10-20 3:05:00,2017-10-23 16:24:00,2017-10-28 14:25:00,2017-11-14 0:00:00
adb271230fcb815525a44dc582e2aca4,1e27003e2be80002823449d52e6d6f95,delivered,2017-09-03 1:41:00,2017-09-03 1:55:00,2017-09-04 13:09:00,2017-09-11 18:04:00,2017-09-26 0:00:00
434227ef75dde10f4049fe6b219d13c0,bad92566fe5c1e2c35651d6e2c7136fc,delivered,2018-04-16 17:17:00,2018-04-16 18:51:00,2018-04-26 12:59:00,2018-05-04 17:46:00,2018-05-10 0:00:00
d129a390b12dad8097fca575b31aba6c,4ed298b95353f35d266831f8944d77a5,delivered,2018-02-06 12:15:00,2018-02-06 12:30:00,2018-02-06 23:45:00,2018-03-24 21:08:00,2018-03-12 0:00:00
057bc88d7845bc736fbe1fb27f2932f2,894070d43ae4f9bab9980d3da7f8aa32,delivered,2018-01-26 17:00:00,2018-01-26 17:22:00,2018-01-29 23:32:00,2018-01-31 20:08:00,2018-02-09 0:00:00
60b8a11deea4c6884ae1c301e145f695,ffa9c472f0c81705a4d83f9f6463a9bc,delivered,2017-11-11 12:53:00,2017-11-11 13:06:00,2017-11-17 21:12:00,2017-11-28 21:31:00,2017-12-06 0:00:00
64eeb35d3ade7fcdff9fbb1ca5175bcf,d00827c5fac201b079be8af3a7fc9f08,delivered,2018-08-16 7:55:00,2018-08-16 8:15:00,2018-08-17 10:40:00,2018-08-23 0:09:00,2018-10-04 0:00:00
d876b34afec9a37354e30d656829878d,2d4aaec26c7137baf5818598fda371e3,delivered,2018-01-25 19:48:00,2018-01-25 19:58:00,2018-01-26 23:43:00,2018-02-07 21:32:00,2018-02-23 0:00:00
a5c76d8fc7f555073aee3696c4ac51a9,51a6df2da42b036642d738afbb52757a,delivered,2018-04-28 11:36:00,2018-04-28 11:50:00,2018-05-02 13:36:00,2018-05-09 18:25:00,2018-05-23 0:00:00
34d0587652282a8e4f05da5083e1f276,571bc28cad276e1be2a13b7ecb386a44,delivered,2017-08-29 23:47:00,2017-08-31 13:50:00,2017-09-01 20:07:00,2017-09-13 10:24:00,2017-09-27 0:00:00
57d74bf069e210bac3ce7a0892c54234,8ff8e5b0676fc679a45f4fae3854fcd7,delivered,2018-03-07 0:09:00,2018-03-07 16:29:00,2018-03-08 20:01:00,2018-03-18 19:12:00,2018-04-02 0:00:00
7bba749eac1bb22b7afe577fa772f2c5,f4aafd406bb5c1eef5305b37167fb6be,delivered,2018-05-15 23:56:00,2018-05-16 15:59:00,2018-05-18 13:05:00,2018-05-24 16:22:00,2018-05-23 0:00:00
d459b5202e74f12e92fd7324e3a9eb68,8718f6c0b91a5e7d40ec2ee9346e88e0,delivered,2017-10-03 14:25:00,2017-10-03 15:26:00,2017-10-04 12:33:00,2017-10-09 22:32:00,2017-10-30 0:00:00
de02f1fedf59ab91765817a349261f93,31cb868903a0743d096e59969787b1a2,shipped,2018-03-26 23:38:00,2018-03-27 17:35:00,2018-03-30 0:25:00,,2018-04-06 0:00:00
16fd7497db9ad42ca340acfda623c1e9,97d60c4bdc2028096d7750589b412ae2,delivered,2017-10-25 10:14:00,2017-10-26 8:49:00,2017-10-26 18:28:00,2017-11-01 23:02:00,2017-11-23 0:00:00
1c860166a4ec1f520625c28e60d5b157,9265e8abf2494201b1d237dfc1e270e2,delivered,2018-05-08 23:08:00,2018-05-08 23:34:00,2018-05-09 8:33:00,2018-05-10 19:33:00,2018-06-04 0:00:00
2d8d686ea253f4d2cdfc519f2840fea3,04884745364ffe39a89379b80a2c2919,delivered,2017-12-28 21:52:00,2017-12-29 2:31:00,2017-12-29 17:30:00,2018-01-04 15:03:00,2018-01-24 0:00:00
81e3da45661c66c76a36f2666d77edc3,13a9b79f16ea8cba4df16a9d6142bd78,delivered,2017-06-01 17:29:00,2017-06-01 17:42:00,2017-06-02 14:59:00,2017-06-12 11:04:00,2017-06-23 0:00:00
bb102364b6a29f9f8683f21e5825595a,229d046873d7452a773c42e0f35916f9,delivered,2018-01-18 10:20:00,2018-01-18 10:31:00,2018-01-19 22:28:00,2018-01-23 15:07:00,2018-02-02 0:00:00
842b4431d67fe173503b4239cbffb841,b31700129fac4f7d452b4b5216fde4d6,delivered,2018-02-15 21:02:00,2018-02-15 21:10:00,2018-02-19 11:27:00,2018-02-28 23:13:00,2018-03-16 0:00:00
ebf78ae12a9ecd09503c7d2f5c46e77b,f40e11fcab48bea5f847eff467a841a0,delivered,2018-02-04 17:11:00,2018-02-04 17:29:00,2018-02-05 18:13:00,2018-02-16 2:43:00,2018-03-08 0:00:00
0bca8e07f15636c260b1f794be423ad9,bdc1f7873ac4879bbd970ac78c3d2d96,delivered,2017-04-25 22:46:00,2017-04-27 13:32:00,2017-05-03 10:30:00,2017-05-12 12:13:00,2017-05-19 0:00:00
36ec96a65d616f11a0b1e3863478ac4f,01edba0c1380aa0c91437bee4b7193a5,delivered,2018-01-11 16:54:00,2018-01-11 17:08:00,2018-01-12 23:55:00,2018-01-22 20:18:00,2018-02-05 0:00:00
d7f7f7e7d5d70c736d9d3f8b9ce10e94,0a8f58005f1c1dc229442a9ab38d9f68,delivered,2017-11-13 23:30:00,2017-11-15 2:35:00,2017-11-17 19:08:00,2017-11-30 0:22:00,2017-12-13 0:00:00
427ab04bb9a88ee00929a510651d77c2,c85dee4c2d489b0a3108b2b4484c5644,delivered,2018-04-12 8:10:00,2018-04-14 2:30:00,2018-04-19 1:16:00,2018-04-25 0:05:00,2018-05-08 0:00:00
2c2a6805300ebc04837ff33a647a7938,249188f806d10160f9874afb8ec5ed50,delivered,2017-07-08 17:21:00,2017-07-08 17:35:00,2017-07-10 19:52:00,2017-07-21 13:34:00,2017-08-09 0:00:00
f76e427ba2c3d8fe380eb87339750bb8,233c226032da9bc305bc5137c64a99ac,delivered,2017-05-15 11:49:00,2017-05-15 12:16:00,2017-05-17 11:09:00,2017-05-22 13:41:00,2017-06-02 0:00:00
aea67f89b3841f780d8eed0beabd3398,09b469184e00373f074c799968de0aad,delivered,2018-07-05 21:41:00,2018-07-05 21:55:00,2018-07-06 11:25:00,2018-07-10 16:28:00,2018-07-19 0:00:00
eb16f27e232c80b012a9b0f0d95a9f67,d8ee7aba8a882551b2786b1fe588962f,delivered,2017-05-03 0:06:00,2017-05-04 1:55:00,2017-05-04 13:21:00,2017-05-11 12:34:00,2017-05-24 0:00:00
db6bbd5bd39d674b8778df50982d00de,a44700641eaf4a03e3f047ade5417214,delivered,2018-08-25 10:39:00,2018-08-25 10:50:00,2018-08-27 15:19:00,2018-08-28 12:08:00,2018-08-31 0:00:00
3451e358dcd1b3eb514821e4e9772ccc,ad036c529b82e8fb8dadd3d80aea5b7b,delivered,2018-01-13 19:59:00,2018-01-14 19:54:00,2018-01-15 21:58:00,2018-01-19 8:38:00,2018-02-01 0:00:00
1315d21afe8cc17fff429dac7ed6370f,3366fb066ed37d6ed3d2156d0cf1af20,delivered,2018-08-03 18:18:00,2018-08-07 6:10:00,2018-08-07 12:56:00,2018-08-17 22:11:00,2018-09-05 0:00:00
bf3a60e4735ec22f0cb309856fedfdf1,745ebc5319fd96d44439c0dc56a2fb62,delivered,2018-01-30 18:11:00,2018-01-31 16:15:00,2018-02-02 2:05:00,2018-02-16 15:21:00,2018-02-23 0:00:00
23576700c0f11e7783cebff88823d10c,b262f00d6317f498f4a4e97a97211e5d,delivered,2018-06-11 19:30:00,2018-06-11 20:04:00,2018-06-12 15:09:00,2018-06-20 17:58:00,2018-07-11 0:00:00
6c06ec42ff43ae8f164a1403c0ed264f,c6fa5df1004d676a63f9e34a2cb7f4af,delivered,2017-02-22 10:51:00,2017-02-22 11:03:00,2017-02-23 20:37:00,2017-03-01 13:37:00,2017-03-21 0:00:00
fc703730f6206ec478cae91c89f7dcb3,d99700792f0811f23d94f2edb64634f8,delivered,2018-07-28 18:01:00,2018-07-28 18:15:00,2018-07-30 14:06:00,2018-08-06 16:41:00,2018-08-15 0:00:00
beec430d7884623aea86fd246c0886b9,8252224e46486b8d941500cc50fb998c,delivered,2018-02-20 13:59:00,2018-02-20 14:10:00,2018-02-21 21:35:00,2018-03-21 21:58:00,2018-03-19 0:00:00
8ef9db017c57bd5bf1ee83358817d049,49bf065bf2bf468bb3f9e47c29a522e7,delivered,2018-02-05 15:34:00,2018-02-07 2:52:00,2018-02-14 21:23:00,2018-02-16 20:42:00,2018-02-21 0:00:00
20f7896699fcfe24f3b5b2ae54899d2a,ffc1df0bc187796047379f3b99a4f08c,delivered,2018-04-26 1:05:00,2018-04-26 1:15:00,2018-04-26 14:58:00,2018-04-27 23:51:00,2018-05-14 0:00:00
1230f41d95a6fc74a51d388e8b1e8810,457b75db3a997e15b4abcffb8ebcc8d8,delivered,2018-08-04 15:40:00,2018-08-04 15:50:00,2018-08-07 13:29:00,2018-08-13 22:44:00,2018-08-23 0:00:00
d3d3517767529dd0eb9e27a460be3497,29db75acc596d546418ba355b0d7293e,delivered,2017-07-11 10:06:00,2017-07-13 2:56:00,2017-07-13 21:05:00,2017-07-25 20:45:00,2017-08-02 0:00:00
e18f0fd2df4f25844746735c988bf005,9d9087fa1778208535484ce5ecf69f70,delivered,2017-08-02 19:59:00,2017-08-02 20:15:00,2017-08-08 14:38:00,2017-08-11 18:39:00,2017-08-22 0:00:00
6eb1728e88c8db6cd1846dc95eb80572,e6b1bf9a73b24f204d6f88e2df206e22,delivered,2018-01-14 14:09:00,2018-01-14 14:16:00,2018-01-15 15:47:00,2018-01-20 12:48:00,2018-02-16 0:00:00
6ef48857a65c0db78e1cd9e0accbd55b,54946c90d1f2903802bcbf8c5d161782,delivered,2017-05-24 15:26:00,2017-05-25 2:35:00,2017-05-29 9:58:00,2017-06-02 18:12:00,2017-06-20 0:00:00
27d168c6a89ffc87604d2e42c7761956,01e466f5fd2937b4ea4a18eb9963f9ea,delivered,2018-08-15 19:33:00,2018-08-15 19:45:00,2018-08-17 11:23:00,2018-08-29 17:31:00,2018-08-30 0:00:00
22cd5c06a19914a8094c39a506a7ac05,88255d1ee3d1b15b26adb2fd286b08ae,delivered,2018-02-26 13:22:00,2018-02-26 13:35:00,2018-02-27 20:13:00,2018-03-19 18:04:00,2018-03-16 0:00:00
b8f556e0eb31034a9346b2d045c90186,dc22192b47c4e49aa885def47e184afc,delivered,2018-03-02 20:52:00,2018-03-02 21:15:00,2018-03-09 0:10:00,2018-03-21 0:38:00,2018-03-26 0:00:00
1166f71d15f177ac5da5c3e5ecb906bd,a666c1fdb806db17b95c7fcc5d8d933d,delivered,2017-11-24 15:43:00,2017-11-24 19:13:00,2017-11-28 1:04:00,2017-11-28 21:11:00,2017-12-08 0:00:00
1ab8b3bd6a4d22497ce5164c01bc0e2c,48e845c7d4f24b06238cfa353f4d22d4,delivered,2018-03-05 16:53:00,2018-03-07 2:15:00,2018-03-21 18:40:00,2018-03-26 15:14:00,2018-04-05 0:00:00
3b403954bc51826b0abdd90bcf1e379a,191cdad35845b53e9b337d97ff921759,delivered,2018-04-01 20:29:00,2018-04-01 20:47:00,2018-04-03 18:57:00,2018-04-06 20:21:00,2018-04-12 0:00:00
d640892cc6e635047b062a06b5f9ce32,ed3f5834a1aa32b3e924a622a6753d88,delivered,2018-08-01 10:59:00,2018-08-03 2:50:00,2018-08-06 10:44:00,2018-08-11 1:25:00,2018-08-13 0:00:00
a8855ad9dbd6bd7a3fddd86f1ac4011b,2cfd19ea775aaa1b1cf5e283c4d4aa79,delivered,2017-10-11 8:32:00,2017-10-11 8:49:00,2017-10-16 19:42:00,2017-10-20 20:52:00,2017-11-03 0:00:00
d82c5f84358d79a603ddd499e2ab9d22,dfc05ec4cd332bc05c602f36c93e5f6e,delivered,2018-02-07 0:35:00,2018-02-07 0:53:00,2018-02-07 20:33:00,2018-02-16 23:22:00,2018-03-09 0:00:00
d1749cbe74d71c33859e8acbdcbc2aeb,8718a039a914dc16e203ae3afddce0e2,delivered,2017-07-11 9:35:00,2017-07-11 9:45:00,2017-07-13 18:12:00,2017-07-26 10:42:00,2017-08-02 0:00:00
b1c47af65ac03344fe07e4e74245c300,6dca55c3c097a85c54cd691376901bac,delivered,2017-05-03 13:39:00,2017-05-03 14:02:00,2017-05-10 12:46:00,2017-05-16 10:39:00,2017-05-26 0:00:00
f6c07510a39cbc557247e18f069d38a3,ff55e4b1163819f09cb71434a8e72bff,delivered,2018-08-19 13:12:00,2018-08-20 11:49:00,2018-08-21 14:52:00,2018-08-29 16:48:00,2018-09-26 0:00:00
4b8824051ed03389f14443b1997b47ca,17d62cf511786fc1707088b9d1542883,delivered,2017-12-09 20:11:00,2017-12-09 20:30:00,2017-12-12 21:33:00,2017-12-28 21:05:00,2018-01-16 0:00:00
b9075978138552299e67a2f2c430b75b,e55227c80ca878dad86e6ab873b52f8d,delivered,2017-11-13 18:20:00,2017-11-13 18:31:00,2017-11-14 16:51:00,2017-11-23 19:39:00,2017-11-27 0:00:00
372e38c46b10798d4ecd75d4dee7c5bb,099ad0974e8f18865f3c0aea78af8b56,delivered,2018-08-22 10:16:00,2018-08-23 2:50:00,2018-08-23 14:07:00,2018-08-28 12:58:00,2018-09-17 0:00:00
c73399c02f2f40ed90801855d7c6ecae,077ca1c409a011f74f74e99eea92103d,delivered,2018-02-09 0:24:00,2018-02-09 0:35:00,2018-02-09 20:46:00,2018-02-21 23:07:00,2018-03-08 0:00:00
90fec0e548f05b95e471fde56c7e98c4,a10b8975ac685a2dcdeb9a2a82ceab2a,delivered,2018-06-18 20:53:00,2018-06-19 3:57:00,2018-06-20 13:29:00,2018-06-26 19:03:00,2018-07-11 0:00:00
c1c8d8758860faab6badb186e10cfbb2,69a6d39c85ef49a5896ac8a51eb09bb4,delivered,2017-06-08 16:37:00,2017-06-08 22:31:00,2017-06-09 15:48:00,2017-06-14 15:34:00,2017-07-03 0:00:00
bd2c2c3a4d59e68fb14a526745572883,1ab3117f58e7d55791a60513d9dd7f4f,delivered,2018-08-27 19:29:00,2018-08-27 19:43:00,2018-08-28 11:11:00,2018-08-30 20:02:00,2018-08-30 0:00:00
02346f2f5b8930a992461a607bf6bf62,3cd29923676e2dde9a89f7232a64de8c,delivered,2018-03-20 16:06:00,2018-03-21 2:50:00,2018-03-23 1:58:00,2018-03-26 21:18:00,2018-04-09 0:00:00
e90f4f7e0953d4031b08ade067de9e67,bd3a507ff02b1cb5e3b209c7d745e93f,delivered,2017-03-04 16:02:00,2017-03-05 16:10:00,2017-03-06 11:08:00,2017-03-14 12:48:00,2017-03-23 0:00:00
9ed118d0ba8070ecbf26326a5a7c2147,3198193537ab89b727bff678627c327b,delivered,2017-09-29 17:09:00,2017-09-29 17:21:00,2017-10-02 17:42:00,2017-10-09 19:13:00,2017-10-23 0:00:00
378a499627b8ffb6fe276c42c57a44a2,84f15ee8e1e136f0285a56df9f873718,delivered,2017-08-09 22:45:00,2017-08-09 22:55:00,2017-08-15 13:07:00,2017-08-28 18:31:00,2017-09-08 0:00:00
0b7a6fc05a25cefe1287ad5568d08c4f,2fb8001fa90031486a508d2796dcde4e,delivered,2018-05-02 13:13:00,2018-05-02 14:42:00,2018-05-09 14:11:00,2018-05-21 14:11:00,2018-05-24 0:00:00
e2cbd2d1481ec11ea5c4b7060296548f,d1926a6e8068d2bb5d6439d80a52c8df,delivered,2018-03-12 11:05:00,2018-03-12 11:15:00,2018-03-13 16:44:00,2018-03-20 18:28:00,2018-04-05 0:00:00
aa11f70af7c222af9439091bbe59e8f9,791311e9e765e18c2050d96976d7e110,delivered,2017-09-15 10:36:00,2017-09-15 10:50:00,2017-09-20 19:33:00,2017-09-22 23:14:00,2017-10-03 0:00:00
f0134bd71e6bbd312d86f1f073d60b72,76aec02fc0fe8e71e8903834b520cf2e,delivered,2018-08-16 9:11:00,2018-08-16 9:24:00,2018-08-20 13:56:00,2018-08-23 16:38:00,2018-09-03 0:00:00
4f265ccf96fa25ef7934fec97dc27597,50ffa9db5559ee565d10298575444c89,delivered,2018-01-12 14:13:00,2018-01-12 14:28:00,2018-01-13 2:45:00,2018-01-18 21:32:00,2018-02-14 0:00:00
4fdddb85c674036842fa2c86494e8890,33d93708f11200d40ac11a4efab3bbb0,delivered,2017-10-11 13:01:00,2017-10-11 13:14:00,2017-10-16 21:18:00,2017-10-26 0:07:00,2017-11-03 0:00:00
62ab60742c7a27d40b3791436f197bd4,9e805c4826699827157bef24eeb29bcc,delivered,2018-03-18 21:27:00,2018-03-18 21:48:00,2018-03-22 20:38:00,2018-03-28 20:28:00,2018-04-12 0:00:00
14fda766f6a1e0a37886b3e8fcf8bde1,0e1cf9332ab9b502f469458da2a5e7e9,delivered,2018-04-01 22:38:00,2018-04-01 22:50:00,2018-04-04 22:10:00,2018-04-11 14:48:00,2018-05-04 0:00:00
aef214f769de82d355c5d2ab49e15891,d83a72326816260884edd05238aaa508,invoiced,2016-10-06 13:07:00,2016-10-06 16:03:00,,,2016-12-02 0:00:00
9abcdeded6b253b59272fb76b83b1f6a,a9fd12387efd701b1cd170637315b773,delivered,2017-03-24 22:17:00,2017-03-24 22:25:00,2017-03-29 11:44:00,2017-04-03 14:43:00,2017-04-20 0:00:00
8333db5c98fd7edd209091180ed9ca44,9bc1e773143f70089e9d0feaf0fbb5a9,delivered,2017-11-09 22:23:00,2017-11-09 22:35:00,2017-11-10 15:34:00,2017-11-14 19:54:00,2017-11-29 0:00:00
8a7323f90911d7d68c77dc684d64dfc7,9a5c701a70252c3bdb08d51378595ce7,delivered,2017-10-26 11:18:00,2017-10-26 11:28:00,2017-10-27 20:37:00,2017-11-06 19:16:00,2017-11-14 0:00:00
356447440f7c0f7fc6bd04c27ed18216,bddc691790dafcfa373909e3571cf284,delivered,2018-01-26 16:33:00,2018-01-26 17:31:00,2018-01-29 23:09:00,2018-02-07 15:52:00,2018-02-19 0:00:00
